,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name,scoreOri
221,"Jun 21, 2019",True,False,False,False,https://kdhx.org/articles/film-reviews/1639-%E2%80%98toy-story-4%E2%80%99-is-a-delightful-romp-with-commendable-values,Toy Story 4 is absolutely delightful for adults and children.,2599223,POSITIVE,Diane Carson,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,diane-carson,2883,KDHX (St. Louis),
222,"Jun 21, 2019",True,False,False,False,https://www.sacurrent.com/sanantonio/cinematic-spillover-short-reviews-of-toy-story-4-childs-play-and-perfect/Content?oid=21434793,Solidifies Toy Story's place as the best franchise in cinematic history.,2599217,POSITIVE,Kiko Martinez,http://resizing.flixster.com/NrPH7Ykv9MfmIlHhZXcfKxqOT6c=/128x128/v1.YzsyODQxO2c7MTkxNzA7MjA0ODsxNTA7MTUw,kiko-martinez,2956,San Antonio Current,3.5/5
223,"Jun 21, 2019",True,False,False,False,https://shouldisee.it/reviews/2019/toy-story-4-2019,...we find a new opportunity to connect with these characters all over again.,2599212,POSITIVE,Michael Ward,http://resizing.flixster.com/VsdTM2Y3uE4N76UjrOpSzEmO1Vk=/128x128/v1.YzszMjAxO2o7MTkxNzA7MjA0ODszMDA7MzAw,michael-ward,3295,Should I See It,4.5/5
224,"Jun 21, 2019",True,False,False,False,https://www.bostonherald.com/2019/06/21/toy-story-4-familiar-still-fun/,"Yes, another Disney/Pixar sequel. But surprisingly dark and existential, equal part Keaton and Kafka.",2599211,POSITIVE,James Verniere,http://resizing.flixster.com/O_PaVr9JBnui3dcaQwav3Q-UTug=/50x50/v1.YzsyMzE3O2c7MTkxNzA7MjA0ODs1MDs1MA,james-verniere,45,Boston Herald,B+
225,"Jun 21, 2019",True,False,False,False,https://thereader.com/film/toystory4review,"Although undoubtedly pleasant, it seems to have a thesis that life is about moving on and not repeating behaviors out of fear. That's a fine sentiment but super weird to hear from the fourth movie in a franchise where every film has had the same plot.",2599207,POSITIVE,Ryan Syrek,http://resizing.flixster.com/VR64icZvnPOTtGCE8-eS58ulpxM=/128x128/v1.YzszNDA1O2o7MTkxNzA7MjA0ODszMDA7MzAw,ryan-syrek,1045,"The Reader (Omaha, NE)",B
226,"Jun 21, 2019",False,True,False,False,https://www.nationalreview.com/2019/06/film-review-toy-story-4-consumerism/,"Pixar continues to indoctrinate viewers into childish, compulsive consumerism.",2599206,NEGATIVE,Armond White,http://resizing.flixster.com/WqZYUE5BPBN9mEaIQAYSZh2e8SA=/128x128/v1.YzsyNzk0O2c7MTkxNzA7MjA0ODsxNTA7MTUw,armond-white,995,National Review,
227,"Jun 21, 2019",True,False,False,False,https://ff2media.com/thehotpinkpen/2019/06/18/toy-story-4-2019-review-by-ff2-media/?fbclid=IwAR19toFMrjUbD9elH452rJOXyNKBrJeUojBygnhbvHyOLK6TpDXio0PxuZU,"With its trademark clever adventures and stunning animation, Toy Story 4 is a worthy addition to a franchise that has grown up along with its audience. (BKP: 5/5)",2599205,POSITIVE,Brigid Presecky,http://resizing.flixster.com/A-XmQcHBOiHh8p-Bono0iH2Hn0g=/128x128/v1.YzszNDA0O2o7MTkxNzA7MjA0ODszMDA7MzAw,brigid-presecky,1890,FF2 Media,5/5
228,"Jun 21, 2019",True,False,False,False,https://ianthomasmalone.com/2019/06/toy-story-4-is-another-heartfelt-pixar-gem/,"Toy Story 4 isn't as much of a tearjerker as its predecessors, but the franchise retains a powerful grasp on the emotions of its audience.",2599201,POSITIVE,Ian Thomas Malone,http://resizing.flixster.com/gaE2KqWVAgBBi_9ZuEbW9ZNW-BE=/128x128/v1.YzszODQ2O2o7MTkxNzA7MjA0ODszMDA7MzAw,ian-thomas-malone,3232,Ian Thomas Malone,
229,"Jun 21, 2019",True,False,False,False,http://www.cambridgeday.com/2019/06/20/toy-story-4-these-may-well-be-the-end-tines-for-pixar-series-but-forky-just-adds-to-the-fun/,"The third film seemed like the perfect concluding point, but ""4,"" directed by Josh Cooley, goes in a slightly new direction while hitting all the right notes.",2599193,POSITIVE,Tom Meek,http://resizing.flixster.com/E30WS-6JkeBaDeVOUOqIbI6h7QQ=/128x128/v1.YzszNDA5O3A7MTkxNzA7MjA0ODszMDA7MzAw,tom-meek,2541,Cambridge Day,3/4
230,"Jun 21, 2019",True,False,False,False,https://www.tor.com/2019/06/21/movie-reviews-toy-story-4/,"[Toy Story 4] is, for all intents and purposes, Toy Story's version of The Velveteen Rabbit.",2599190,POSITIVE,Emmet Asher-Perrin,http://resizing.flixster.com/lO3-cHhjrAR91iHoZj0jffzil80=/128x128/v1.YzszMjU1O2o7MTkxNzA7MjA0ODszMDA7MzAw,emmet-asher-perrin,3104,Tor.com,
231,"Jun 21, 2019",True,False,False,False,https://theweek.com/articles/848012/toy-story-4-horror-movie,"I didn't expect Toy Story 4 to give me evil doll nightmares and philosophical dread over my own baffling existence. Still, how glad I am that it did.",2599187,POSITIVE,Jeva Lange,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jeva-lange,2882,The Week,
232,"Jun 21, 2019",True,False,False,False,https://madison.com/ct/entertainment/movies/toy-story-serves-up-humor-and-wonder-with-a-side/article_e6a17886-593a-5588-b75c-8e29cb15b472.html,"Part of me wants the series to go out now on a high note - but then, I thought that after ""Toy Story 2"" and ""Toy Story 3."" After nearly a quarter-century, the series' battery life shows no signs of running low.",2599182,POSITIVE,Rob Thomas,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,rob-thomas,1032,"Capital Times (Madison, WI)",3.5/4
233,"Jun 21, 2019",True,False,False,False,https://www.tulsaworld.com/entertainment/movies/movie-review-toy-story-brings-heart-humor-and-closure-to/article_b74ff23b-1128-590d-90f2-fa37ea7633e4.html,"The magic of ""Toy Story 4"" and these movies is seen in that incredible balance of making great entertainment, while at the same time making simple but all-important comments on our human existence.",2599181,POSITIVE,Michael Smith,http://resizing.flixster.com/ERaE_1dY1idILbJ7J6LcwmDdYbg=/128x128/v1.YzsyNzIyO2c7MTkxNzA7MjA0ODsxNTA7MTUw,michael-smith,2091,Tulsa World,3.5/4
234,"Jun 21, 2019",True,False,False,True,https://www.detroitnews.com/story/entertainment/movies/2019/06/20/review-toy-story-4-spins-its-wheels-but-does-job/1492304001/,"Finding your purpose, embracing your destiny and accepting your mortality are mature themes for a children's film, but ""Toy Story 4"" handles them nimbly while still managing to be a colorful family adventure.",2599180,POSITIVE,Adam Graham,http://resizing.flixster.com/QTyQrwxViht0sdEDeA4r-MiNvhE=/128x128/v1.YzsyNzUwO2c7MTkxNzA7MjA0ODsxNTA7MTUw,adam-graham,122,Detroit News,B
235,"Jun 21, 2019",True,False,False,False,https://www.kgun9.com/at-the-box-office/odd-dark-toy-story-4-is-a-gripping-change-of-pace-for-the-series,A complex and not necessarily entirely cohesive story doesn't stop the plot points from delivering solid impact.,2599165,POSITIVE,Phil Villarreal,http://resizing.flixster.com/5oh1o5k_0Ep_oVvvbmEu-_RP0Ik=/128x128/v1.YzsyODY0O2c7MTkxNzA7MjA0ODsxNTA7MTUw,phil-villarreal,2762,ABC Tucson,3.5/4
236,"Jun 21, 2019",True,False,False,False,http://www.mullingmovies.com/2019/06/toy-story-4-like-many-toy-is-fun-but.html,"While [Toy Story 4] doesn't feel like an addition anyone needed, it's certainly not one that deserves to be thrown in the trash.",2599161,POSITIVE,Rain Jokinen,http://resizing.flixster.com/oNoOtRNcFoD4ta8pcSdoQtSO1w8=/128x128/v1.YzsyNzYzO2c7MTkxNzA7MjA0ODsxNTA7MTUw,rain-jokinen,2916,MullingMovies.com,
237,"Jun 21, 2019",True,False,False,False,https://www.heraldnet.com/life/four-big-stars-for-comic-poignant-and-wonderful-toy-story-4/,"The film's themes of moving on and letting go become unexpectedly poignant, with real weight behind them. But then this is the world of Toy Story, so we should have expected it.",2599160,POSITIVE,Robert Horton,http://resizing.flixster.com/lxZ0IUA_t31co8GOis_bSuw8Vyc=/128x128/v1.YzszNTIwO3A7MTkxNzA7MjA0ODszMDA7MzAw,robert-horton,2190,"HeraldNet (Everett, WA)",4/4
238,"Jun 21, 2019",True,False,False,False,https://www.hollywoodintoto.com/toy-story-4-review/,"The newest 'Story' overflows with humor, heart and insights into the human condition. Not bad for analog toys.",2599152,POSITIVE,Christian Toto,http://resizing.flixster.com/TylaA3GsXgSrh_hFOT_NuCmARi4=/68x95/v1.YzsyMTgzO2o7MTkxNzA7MjA0ODs2ODs5NQ,christian-toto,2598,HollywoodInToto.com,3.5/4
239,"Jun 21, 2019",True,False,False,False,https://cinemayward.com/review/toy-story-4/,"Toy Story 4 is wholly superfluous, albeit often funny and nice to look at.",2599150,POSITIVE,Joel Mayward,http://resizing.flixster.com/H_9cr1BHTNyuIgKmnokpNjqhh-U=/128x128/v1.YzszOTM3O2o7MTkxNzA7MjA0ODs2Njc7NjY3,joel-mayward,3206,Cinemayward,3/5
240,"Jun 21, 2019",True,False,False,False,https://www.theonlycritic.com/single-post/2019/06/21/Review-Overstuffed-Toy-Story-4-gives-beloved-characters-an-endearing-if-forced-finale,"Though it doesn't quite go to infinity and beyond, ""Toy Story 4"" offers a soothing conclusion to this comradery of characters. Forky and Duke Kaboom are guaranteed to become your new favorite obsession.",2599148,POSITIVE,Nate Adams,http://resizing.flixster.com/2MJfPbh08V8XMiRwzbtbyyJV3Cc=/128x128/v1.YzszMDY4O2o7MTkxNzA7MjA0ODszMDA7MzAw,nate-adams,3180,The Only Critic,B
241,"Jun 21, 2019",True,False,False,False,https://freebeacon.com/blog/toy-story-4-mini-review/,All of which is to say that Toy Story 4 is really about parenthood.,2599145,POSITIVE,Sonny Bunch,http://resizing.flixster.com/TiMORY5N84x0DGl5vZXb2QPiuI4=/128x128/v1.YzsyNzMxO2c7MTkxNzA7MjA0ODsxNTA7MTUw,sonny-bunch,2760,Washington Free Beacon,3/4
242,"Jun 21, 2019",False,True,False,False,https://www.kxl.com/toy-story-4/,People that fell in love with the franchise as kids are now in their 30s and 40s. The series has grown up with them. That's what's mostly wrong here. Toys ought not grow up.,2599143,NEGATIVE,Gary Wolcott,http://resizing.flixster.com/AmQDhGsq6DCvyXENTSCtNrCxDio=/38x42/v1.YzsxODE0O2c7MTkxNzA7MjA0ODszODs0Mg,gary-wolcott,2966,"KXL-FM (Portland, OR)",2.5/5
243,"Jun 21, 2019",True,False,False,False,https://www.heyuguys.com/toy-story-4-review/,"A fun-filled, vibrant, wacky and heartfelt adventure that is a treat for everyone.",2599133,POSITIVE,Scott Davis,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,scott-davis,2473,HeyUGuys,4/5
244,"Jun 21, 2019",True,False,False,False,https://movies8mylife.blogspot.com/2019/06/toy-story-4.html,"As much as this feels like an unnecessary sequel, Pixar has done the impossible. It's turned the perfect trilogy into the perfect quadrilogy.",2599124,POSITIVE,Matt Neal,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,matt-neal,2397,ABC Radio (Australia),4.5/5
245,"Jun 21, 2019",True,False,False,False,https://www.hindustantimes.com/hollywood/toy-story-4-movie-review-utterly-shattering-pixar-and-tom-hanks-legendary-series-adds-another-masterpiece/story-GualjYBFFMCRlSEUUDGYhK.html,"It is at this point that we must ask ourselves, how much of a good thing is too much?",2599116,POSITIVE,Rohan Naahar,http://resizing.flixster.com/f_mhvOjtaUP6mxhnW65BOtOl2sg=/128x128/v1.YzszMjI5O2o7MTkxNzA7MjA0ODszMDA7MzAw,rohan-naahar,1146,Hindustan Times,4.5/5
246,"Jun 21, 2019",True,False,False,False,https://wp.me/p2v8yf-3JG,This left me in tears proving the power of Pixar is still intact with the Toy Story franchise. New characters like Forky make it funky fresh and ready for a whole new generation to fall in love all over again. Family Summer fun for kids and adults.,2599110,POSITIVE,Carla Renata,http://resizing.flixster.com/DTc9Y8ydwz-NOB_DdsvlbLlW8Jc=/128x128/v1.YzszMjYyO2c7MTkxNzA7MjA0ODsxNTA7MTUw,carla-renata,3364,The Curvy Film Critic,
247,"Jun 21, 2019",True,False,False,False,https://www.movieshowplus.com/reviews/review-toy-story-4-no-forks-left-to-give,Woody learns that everything eventually must end...everything apparently except the Toy Story movies.,2599106,POSITIVE,Tom Santilli,http://resizing.flixster.com/e6qKXhBhASHGUZppxfdCU1n86vk=/128x128/v1.YzszNjE0O2o7MTkxNzA7MjA0ODsyNDA7MjQw,tom-santilli,3448,Movie Show Plus,B+
248,"Jun 21, 2019",True,False,False,False,https://filmracket.com/toy-story-4/movie-review,"Toy Story 4 is not your father's Toy Story - or, not your childhood's Toy Story.",2599089,POSITIVE,Jason McKiernan,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jason-mckiernan,2512,Film Racket,4/5
249,"Jun 21, 2019",True,False,False,False,https://www.laineygossip.com/toy-story-4-movie-review/55927,"Toy Story 4 still orbits the ""friendship is good"" universe established by the first Toy Story, but it reaches for much deeper meaning by asking what it means to live purposefully.",2599086,POSITIVE,Sarah Marrs,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,sarah-marrs,2886,Lainey Gossip,
250,"Jun 21, 2019",True,False,False,False,http://filmthreat.com/reviews/toy-story-4/,Toy Story 4 captures the heart of the entire saga in its own way.,2599044,POSITIVE,Alan Ng,http://resizing.flixster.com/-qWQ8BizE5_4xbMPY5jW8P79Wpw=/128x128/v1.YzszNjQwO2o7MTkxNzA7MjA0ODsyMTA7MjMx,alan-ng,174,Film Threat,8/10
251,"Jun 21, 2019",True,False,False,False,http://fictionmachine.com/2019/06/21/review-toy-story-4-2019/,Toy Story 4 is potentially the most adult film Pixar has ever made. Its emotions are complex. Its story does not make simple choices.,2599040,POSITIVE,Grant Watson,http://resizing.flixster.com/qleH9_LFXRQmGofp1QTiiir-Lug=/128x128/v1.YzszMzY1O2o7MTkxNzA7MjA0ODszMDA7MzAw,grant-watson,3468,Fiction Machine,9/10
252,"Jun 21, 2019",True,False,False,False,https://northshoremovies.wordpress.com/2019/06/20/review-toy-story-4/,"So, after the brilliant and emotional conclusion to Toy Story 3, was there possibly anything left to be said? As it turns out, there was.",2599033,POSITIVE,Daniel M. Kimmel,http://resizing.flixster.com/pW6nDjL5K-H-Cpl-vYhVDP_HXas=/38x41/v1.YzsxNzY1O2o7MTkxNzA7MjA0ODszODs0MQ,daniel-m-kimmel,2261,North Shore Movies,5/5
253,"Jun 21, 2019",True,False,False,False,https://dentonrc.com/entertainment/fourth-time-s-still-charming-for-toy-story/article_a8ec28de-a118-52b9-8491-be255b9cdc7b.html,"While it may still feel like a stretch, it's a sweet continuation with fun new characters, lots of laughs and plenty of heart. So, if a fourth movie in the franchise had to be made, 'Toy Story 4' is about as good as it could be.",2599017,POSITIVE,Preston Barta,http://resizing.flixster.com/lg8ytcrOri4rNvNaqRCpFdAnZHo=/128x128/v1.YzszMzQ2O2o7MTkxNzA7MjA0ODszMDA7MzAw,preston-barta,1022,Denton Record-Chronicle,4/5
254,"Jun 20, 2019",True,False,False,False,https://www.tnp.sg/entertainment/movies/movie-review-toy-story-4-raises-bar-higher,"Toy Story 4 may be a nostalgic trip for those who grew up with the series, but it will also bring much joy to a new generation of viewers.",2598993,POSITIVE,Joanne Soh,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,joanne-soh,2899,The New Paper (Singapore),4/5
255,"Jun 20, 2019",True,False,False,False,https://www.ohio.com/entertainmentlife/20190619/review-woody-and-bo-tom-hanks-and-annie-potts-to-rescue-in-toy-story-4,"The folks at Pixar care too much about the beloved Toy Story characters to completely mail it in. And although Toy Story 4 lacks the levels of wit and charm of its predecessors, it does have its winning moments.",2598992,POSITIVE,Clint O'Connor,http://resizing.flixster.com/ZhphS49IXJ_H1S1BNAs8LuVQUnU=/38x42/v1.YzsxODI0O2c7MTkxNzA7MjA0ODszODs0Mg,clint-oconnor,2404,Akron Beacon Journal,B
256,"Jun 20, 2019",True,False,False,False,https://weekendspecial.co.za/toy-story-4-review-theresa-smith-film/,Toy Story 4 is finely crafted and gorgeously detailed -- everything we have come to expect from this particular Pixar franchise.,2598990,POSITIVE,Theresa Smith,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,theresa-smith,2841,Weekend Special (South Africa),4.5/5
257,"Jun 20, 2019",True,False,False,True,https://torontosun.com/entertainment/movies/toy-story-4-review-a-heartfelt-finale-to-a-beloved-franchise,Toy Story 4 achieves the near impossible. It's an emotionally rewarding film that joyfully reintroduces old friends alongside a new roster of engaging characters.,2598988,POSITIVE,Mark Daniell,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,mark-daniell,725,Toronto Sun,4/4
258,"Jun 20, 2019",True,False,False,True,https://www.wsj.com/articles/toy-story-4-review-once-again-with-joy-and-deep-feeling-11561064229,"The new film isn't flawless, but it's hugely enjoyable and speaks, with bewitching buoyancy, to nothing less than the purpose of living and the mystery of life.",2598978,POSITIVE,Joe Morgenstern,http://resizing.flixster.com/9zgjobtiiuduadyncCj5JMsTqrY=/128x128/v1.YzsyNjI4O2c7MTkxNzA7MjA0ODsxNTA7MTUw,joe-morgenstern,841,Wall Street Journal,
259,"Jun 20, 2019",True,False,False,True,https://culturess.com/2019/06/20/toy-story-4-review-a-fun-adventure-with-the-gang/,Toy Story 4 lacks the heart and originality of the original trilogy but it remains a fun distraction with Woody and the gang.,2598960,POSITIVE,Kristen Lopez,http://resizing.flixster.com/qwH310JLhfvAmWzCE9icqRwZaFA=/128x128/v1.YzsyNzczO2c7MTkxNzA7MjA0ODsxNTA7MTUw,kristen-lopez,2922,Culturess,
260,"Jun 20, 2019",True,False,False,False,https://world.wng.org/2019/06/classic_toy_story,"Do we really need another one? If the films continue to offer the innocent hilarity the latest does-yes, please, keep them coming!",2598940,POSITIVE,Megan Basham,http://resizing.flixster.com/jN_dprtOqdrF1y7v9tB_oHrESM8=/128x128/v1.YzszNTMyO2o7MTkxNzA7MjA0ODszMDA7MzAw,megan-basham,2959,WORLD,4/5
261,"Jun 20, 2019",True,False,False,False,https://wegotthiscovered.com/movies/toy-story-4-review/,"Toy Story 4 is as mediocre a Toy Story movie as there is and probably can be, but it also marks another unbelievable triumph at Pixar in their never-ending quest to realize the imagination.",2598936,POSITIVE,Luke Parker,http://resizing.flixster.com/XxW5Fl6uOlieeOq7xlnshpfr6oM=/128x128/v1.YzszNDg5O2o7MTkxNzA7MjA0ODszMDA7MzAw,luke-parker,2481,We Got This Covered,3.5/5
262,"Jun 20, 2019",True,False,False,False,http://www.bullz-eye.com/2019/06/20/movie-review-toy-story-4/,"The word 'fine' is often taken as an insult, but there are instances where it is the appropriate way to describe something, and this is one of them. This movie is fine.",2598924,POSITIVE,David Medsker,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,david-medsker,1697,Bullz-Eye.com,3/5
263,"Jun 20, 2019",True,False,False,False,http://www.markreviewsmovies.com/reviews/T/toystory4.htm,"It might not be a necessary installment in the series, but it isn't an unnecessary one, either...",2598922,POSITIVE,Mark Dujsik,http://resizing.flixster.com/3jexHLq-j90JhrCVb1GShj8PyzM=/38x45/v1.YzsxNzIwO2o7MTkxNzA7MjA0ODszODs0NQ,mark-dujsik,958,Mark Reviews Movies,3/4
264,"Jun 20, 2019",True,False,False,False,https://cinexpresspr.com/site/2019/06/20/resena-toy-story-4/,"The funniest entry of the series. One that once again entertains with gorgeous visuals, plenty of charm and lots of heart. [Full review in Spanish]",2598916,POSITIVE,Fico Cangiano,http://resizing.flixster.com/WpdV9FoNuDSwlsJmqmG81kC0l6o=/128x128/v1.YzszMjgyO2o7MTkxNzA7MjA0ODszMDA7MzAw,fico-cangiano,2767,CineXpress,4/5
265,"Jun 20, 2019",True,False,False,False,https://www.screenit.com/ourtake/2019/toy_story_4.html,"Funny, thoughtful, charming, emotionally engaging, filled with creative details, and makes you realize just how much you missed Woody, Buzz and the rest of the gang. (Full Content Review for Parents - Scary Scenes, etc. - also Available)",2598900,POSITIVE,Jim Judy,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jim-judy,411,Screen It!,
266,"Jun 20, 2019",True,False,False,True,https://www.thestar.com/entertainment/movies/review/2019/06/20/toy-story-4-may-be-an-antique-now-but-its-still-worth-cherishing.html,"""You've Got a Friend in Me"" is a veritable golden oldie. But Toy Story 4 is very much an antique still worth cherishing.",2598899,POSITIVE,Peter Howell,http://resizing.flixster.com/oAVeORC7bP1oOd55P2jlAh3re7E=/128x128/v1.YzsyNTY4O2c7MTkxNzA7MjA0ODsxNTA7MTUw,peter-howell,450,Toronto Star,3/4
267,"Jun 20, 2019",True,False,False,False,https://www.dailytelegraph.com.au/entertainment/movies/time-for-toy-story-to-grow-up-and-move-on/news-story/2c453e9976e0f17d1a272d63d68e2883,Toy Story 4 is an action-packed animation about growing up and moving on.,2598892,POSITIVE,Vicky Roach,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,vicky-roach,2044,Daily Telegraph (Australia),3.5/5
268,"Jun 20, 2019",True,False,False,False,https://thatshelf.com/toy-story-4-review/,"Watching animated characters who are written with such depth, performed with such commitment, and brought to life with such care is pure movie magic.",2598885,POSITIVE,Victor Stiff,http://resizing.flixster.com/ahEOalyDspmf9u19MYLb8tJlSD8=/128x128/v1.YzszMjA0O2o7MTkxNzA7MjA0ODszMDA7MzAw,victor-stiff,2642,That Shelf,
269,"Jun 20, 2019",True,False,False,False,http://www.oneguysopinion.com/toy-story-4/,"Every bit as lovable as the first three films, its mixture of rambunctious fun and sentimental schmaltz is utterly irresistible...a combination of the familiar and the new that makes for an instant classic.",2598878,POSITIVE,Frank Swietek,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,frank-swietek,347,One Guy's Opinion,B+
270,"Jun 20, 2019",True,False,False,False,https://www.inquirer.com/entertainment/movies/toy-story-4-review-tom-hanks-tony-hale-spork-20190620.html,"A funny, freaky, often profound animated adventure that is certainly the best movie ever made about a spork.",2598863,POSITIVE,Gary Thompson,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,gary-thompson,360,Philadelphia Daily News,3/4
271,"Jun 20, 2019",True,False,False,True,http://www.startribune.com/fourth-toy-story-is-funny-sweet-and-a-little-scary/511574382/,"The toybox gets even larger in ""Toy Story 4,"" a busy but entertaining entry in the best animated franchise the movies have.",2598858,POSITIVE,Chris Hewitt,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,chris-hewitt-1054,648,Minneapolis Star Tribune,3.5/4
272,"Jun 20, 2019",True,False,False,False,https://www.independent.ie/entertainment/movies/movie-reviews/toy-story-4-review-rarely-makes-the-mistake-of-trading-on-past-glories-38235588.html,"One takes the voice work of Tom Hanks for granted in these films, but he is their heart and soul and is quite superb here as a stuffed cowboy who's running out of road.",2598856,POSITIVE,Paul Whitington,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,paul-whitington-15988,2567,Irish Independent,4/5
273,"Jun 20, 2019",True,False,False,False,http://reelbob.com/2019/06/20/reelbob-toy-story-4-%e2%98%85%e2%98%85%c2%bd/,"Perhaps, like Woody, it's time to consign the ""Toy Story"" franchise to a cinematic closet before all the good will it has accrued over the years turns to dust.",2598854,POSITIVE,Bob Bloom,http://resizing.flixster.com/yITOrGpHqwtN0CAAU_XXQHjiD8Y=/38x38/v1.YzsxNjY5O2c7MTkxNzA7MjA0ODszODszOA,bob-bloom,872,"Journal and Courier (Lafayette, IN)",2.5/4
274,"Jun 20, 2019",True,False,False,True,https://www.bfi.org.uk/news-opinion/sight-sound-magazine/reviews-recommendations/toy-story-4-pixar-josh-cooley-forky-gabby-gabby-chuck-kaboom,"Toy Story 4 may be the most adult film in the set so far, one that explores the possibility of a second independent life for empty-nester parents.",2598853,POSITIVE,Pamela Hutchinson,http://resizing.flixster.com/eNrTuEY1dnJquq6pHz-YwCkQejo=/128x128/v1.YzszMDc1O2o7MTkxNzA7MjA0ODszMDA7MzAw,pamela-hutchinson,805,Sight & Sound,
275,"Jun 20, 2019",True,False,False,False,https://www.theartsdesk.com/film/toy-story-4-review-fabulous-return-big-screen,"The opening sequence featuring a torrential downpour, is a masterpiece of digital artistry.",2598851,POSITIVE,Saskia Baron,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,saskia-baron,2602,The Arts Desk,5/5
276,"Jun 20, 2019",True,False,False,True,https://leonardmaltin.com/toy-story-4-a-summertime-treat/,"I was dubious about the first sequel to Pixar's wonderfulToy Story,which turned out to be terrific. This is a highly enjoyable film with laugh-out-loud gags, ingenious plotting, and endearing new characters.",2598850,POSITIVE,Leonard Maltin,http://resizing.flixster.com/natzrGBD_cJIlT--z69flEViv8g=/128x128/v1.YzsyNzQyO2c7MTkxNzA7MjA0ODsxNTA7MTUw,leonard-maltin,1221,leonardmaltin.com,
277,"Jun 20, 2019",True,False,False,False,https://www.clarin.com/espectaculos/cine/critica-toy-story-querible-compradora_0_zjHYTIjTb.html,"[Nothing] has changed in terms of the emotions, the humor, the solidarity between friendly toys and the amazing creativity in the animation. [Full review in Spanish]",2598846,POSITIVE,Pablo O. Scholz,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,pablo-o-scholz,2677,Clarín,
278,"Jun 20, 2019",True,False,False,False,https://www.columbusalive.com/entertainment/20190619/movie-review-toy-story-4,"""Toy Story 4"" isn't in the running for franchise best, it may even be the ""worst"" of the series, but it's still hard to imagine that anyone would be more disappointed than delighted here.",2598844,POSITIVE,Brad Keefe,http://resizing.flixster.com/XXHMkvS5JpuvnAvwm_IczhPoGpY=/38x42/v1.YzsyNDUyO2c7MTkxNzA7MjA0ODszODs0Mg,brad-keefe,2576,Columbus Alive,3/5
279,"Jun 20, 2019",True,False,False,False,https://www.spectator.co.uk/2019/06/still-reliably-fab-toy-story-4-reviewed/,"Though it springs fewer surprises, Toy Story 4 is still reliably fab.",2598843,POSITIVE,Jasper Rees,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jasper-rees,2568,The Spectator,
280,"Jun 20, 2019",True,False,False,False,https://www.straitstimes.com/lifestyle/entertainment/movie-review-toy-story-4-is-the-best-all-ages-fun-to-be-had-in-cinemas-this,"Happily, the long wait has paid off.",2598837,POSITIVE,John Lui,http://resizing.flixster.com/pJM1JA5wV8wdkPdd9z_3oK94_cs=/128x128/v1.YzsyNzU1O2c7MTkxNzA7MjA0ODsxNTA7MTUw,john-lui,720,The Straits Times (Singapore),4.5/5
281,"Jun 20, 2019",True,False,False,False,http://www.efilmcritic.com/review.php?movie=29782&reviewer=389,"Toy Story 4 is a wonderful film and proof positive that a sequel -- a third sequel, no less -- can be just as strong and smart and surprising as the work that it sprang from, provided that it has been made with the same degree of care and ambition.",2598836,POSITIVE,Peter Sobczynski,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,peter-sobczynski,141,eFilmCritic.com,5/5
